212,43,212,2023-02-12
213,43,213,2023-02-12
214,43,214,2023-02-12
215,43,215,2023-02-12
216,44,216,2023-02-13
217,44,217,2023-02-13
218,44,218,2023-02-13
219,44,219,2023-02-13
220,44,220,2023-02-13
221,45,221,2023-02-14
222,45,222,2023-02-14
223,45,223,2023-02-14
224,45,224,2023-02-14
225,45,225,2023-02-14
226,46,226,2023-02-15
227,46,227,2023-02-15
228,46,228,2023-02-15
229,46,229,2023-02-15
230,46,230,2023-02-15
231,47,231,2023-02-16
232,47,232,2023-02-16
233,47,233,2023-02-16
234,47,234,2023-02-16
235,47,235,2023-02-16
236,48,236,2023-02-17
237,48,237,2023-02-17
238,48,238,2023-02-17
239,48,239,2023-02-17
240,48,240,2023-02-17
241,49,241,2023-02-18
242,49,242,2023-02-18
243,49,243,2023-02-18
244,49,244,2023-02-18
245,49,245,2023-02-18
246,50,246,2023-02-19
247,50,247,2023-02-19
248,50,248,2023-02-19
249,50,249,2023-02-19
250,50,250,2023-02-19
251,51,251,2023-02-20
252,51,252,2023-02-20
253,51,253,2023-02-20
254,51,254,2023-02-20
255,51,255,2023-02-20
256,52,256,2023-02-21
257,52,257,2023-02-21
258,52,258,2023-02-21
259,52,259,2023-02-21
260,52,260,2023-02-21
261,53,261,2023-02-22
262,53,262,2023-02-22
263,53,263,2023-02-22
264,53,264,2023-02-22
265,53,265,2023-02-22
266,54,266,2023-02-23
267,54,267,2023-02-23
268,54,268,2023-02-23
269,54,269,2023-02-23
270,54,270,2023-02-23
271,55,271,2023-02-24
272,55,272,2023-02-24
273,55,273,2023-02-24
274,55,274,2023-02-24
275,55,275,2023-02-24
276,56,276,2023-02-25
277,56,277,2023-02-25
278,56,278,2023-02-25
279,56,279,2023-02-25
280,56,280,2023-02-25
281,57,281,2023-02-26
282,57,282,2023-02-26
283,57,283,2023-02-26
284,57,284,2023-02-26
285,57,285,2023-02-26
286,58,286,2023-02-27
287,58,287,2023-02-27
288,58,288,2023-02-27
289,58,289,2023-02-27
290,58,290,2023-02-27
291,59,291,2023-02-28
292,59,292,2023-02-28
293,59,293,2023-02-28
294,59,294,2023-02-28
295,59,295,2023-02-28
296,60,296,2023-03-01
297,60,297,2023-03-01
298,60,298,2023-03-01
299,60,299,2023-03-01
300,60,300,2023-03-01
301,61,301,2023-03-02
302,61,302,2023-03-02
303,61,303,2023-03-02
304,61,304,2023-03-02
305,61,305,2023-03-02
306,62,306,2023-03-03
307,62,307,2023-03-03
308,62,308,2023-03-03
309,62,309,2023-03-03
310,62,310,2023-03-03
311,63,311,2023-03-04
312,63,312,2023-03-04
313,63,313,2023-03-04
314,63,314,2023-03-04
315,63,315,2023-03-04
316,64,316,2023-03-05
317,64,317,2023-03-05
318,64,318,2023-03-05
319,64,319,2023-03-05
320,64,320,2023-03-05
321,65,321,2023-03-06
322,65,322,2023-03-06
323,65,323,2023-03-06
324,65,324,2023-03-06
325,65,325,2023-03-06
326,66,326,2023-03-07
327,66,327,2023-03-07
328,66,328,2023-03-07
329,66,329,2023-03-07
330,66,330,2023-03-07
331,67,331,2023-03-08
332,67,332,2023-03-08
333,67,333,2023-03-08
334,67,334,2023-03-08
335,67,335,2023-03-08
336,68,336,2023-03-09
337,68,337,2023-03-09
338,68,338,2023-03-09
339,68,339,2023-03-09
340,68,340,2023-03-09
341,69,341,2023-03-10
342,69,342,2023-03-10
343,69,343,2023-03-10
344,69,344,2023-03-10
345,69,345,2023-03-10
346,70,346,2023-03-11
347,70,347,2023-03-11
348,70,348,2023-03-11
349,70,349,2023-03-11
350,70,350,2023-03-11
351,71,351,2023-03-12
352,71,352,2023-03-12
353,71,353,2023-03-12
354,71,354,2023-03-12
355,71,355,2023-03-12
356,72,356,2023-03-13
357,72,357,2023-03-13
358,72,358,2023-03-13
359,72,359,2023-03-13
360,72,360,2023-03-13
361,73,361,2023-03-14
362,73,362,2023-03-14
363,73,363,2023-03-14
364,73,364,2023-03-14
365,73,365,2023-03-14
366,74,366,2023-03-15
367,74,367,2023-03-15
368,74,368,2023-03-15
369,74,369,2023-03-15
370,74,370,2023-03-15
371,75,371,2023-03-16
372,75,372,2023-03-16
373,75,373,2023-03-16
374,75,374,2023-03-16
375,75,375,2023-03-16
376,76,376,2023-03-17
377,76,377,2023-03-17
378,76,378,2023-03-17
379,76,379,2023-03-17
380,76,380,2023-03-17
381,77,381,2023-03-18
382,77,382,2023-03-18
383,77,383,2023-03-18
384,77,384,2023-03-18
385,77,385,2023-03-18
386,78,386,2023-03-19
387,78,387,2023-03-19
388,78,388,2023-03-19
389,78,389,2023-03-19
390,78,390,2023-03-19
391,79,391,2023-03-20
392,79,392,2023-03-20
393,79,393,2023-03-20
394,79,394,2023-03-20
395,79,395,2023-03-20
396,80,396,2023-03-21
397,80,397,2023-03-21
398,80,398,2023-03-21
399,80,399,2023-03-21
400,80,400,2023-03-21
401,81,401,2023-03-22
402,81,402,2023-03-22
403,81,403,2023-03-22
404,81,404,2023-03-22
405,81,405,2023-03-22
406,82,406,2023-03-23
407,82,407,2023-03-23
408,82,408,2023-03-23
409,82,409,2023-03-23
410,82,410,2023-03-23
411,83,411,2023-03-24
412,83,412,2023-03-24
413,83,413,2023-03-24
414,83,414,2023-03-24
415,83,415,2023-03-24
416,84,416,2023-03-25
417,84,417,2023-03-25
418,84,418,2023-03-25
419,84,419,2023-03-25
420,84,420,2023-03-25
421,85,421,2023-03-26
422,85,422,2023-03-26
423,85,423,2023-03-26
424,85,424,2023-03-26
425,85,425,2023-03-26
426,86,426,2023-03-27
427,86,427,2023-03-27
428,86,428,2023-03-27
429,86,429,2023-03-27
430,86,430,2023-03-27
431,87,431,2023-03-28
432,87,432,2023-03-28
433,87,433,2023-03-28
434,87,434,2023-03-28
435,87,435,2023-03-28
436,88,436,2023-03-29
437,88,437,2023-03-29
438,88,438,2023-03-29
439,88,439,2023-03-29
440,88,440,2023-03-29
441,89,441,2023-03-30
442,89,442,2023-03-30
443,89,443,2023-03-30
444,89,444,2023-03-30
445,89,445,2023-03-30
446,90,446,2023-03-31
447,90,447,2023-03-31
448,90,448,2023-03-31
449,90,449,2023-03-31
450,90,450,2023-03-31
451,91,451,2023-04-01
452,91,452,2023-04-01
453,91,453,2023-04-01
454,91,454,2023-04-01
455,91,455,2023-04-01
456,92,456,2023-04-02
457,92,457,2023-04-02
458,92,458,2023-04-02
459,92,459,2023-04-02
460,92,460,2023-04-02
461,93,461,2023-04-03
462,93,462,2023-04-03
463,93,463,2023-04-03
464,93,464,2023-04-03
465,93,465,2023-04-03
466,94,466,2023-04-04
467,94,467,2023-04-04
468,94,468,2023-04-04
469,94,469,2023-04-04
470,94,470,2023-04-04
471,95,471,2023-04-05
472,95,472,2023-04-05
473,95,473,2023-04-05
474,95,474,2023-04-05
475,95,475,2023-04-05
476,96,476,2023-04-06
477,96,477,2023-04-06
478,96,478,2023-04-06
479,96,479,2023-04-06
480,96,480,2023-04-06
481,97,481,2023-04-07
482,97,482,2023-04-07
483,97,483,2023-04-07
484,97,484,2023-04-07
485,97,485,2023-04-07
486,98,486,2023-04-08
487,98,487,2023-04-08
488,98,488,2023-04-08
489,98,489,2023-04-08
490,98,490,2023-04-08
491,99,491,2023-04-09
492,99,492,2023-04-09
493,99,493,2023-04-09
494,99,494,2023-04-09
495,99,495,2023-04-09
496,100,496,2023-04-10
497,100,497,2023-04-10
498,100,498,2023-04-10
499,100,499,2023-04-10
500,100,500,2023-04-10 
